Client,Employee_Id,Employee_Status,Employee_Type,Frequency,GCC,INPER,Id,Job_Code,LCC,MLService,Model,Pay_Code_1,Pay_Code_2,Pay_Code_3,Pay_Code_4,Payinput_Type,PayrollArea,PayrollService,Period_Alight,Run_Id,System,Value,Variable_Name,Variant,Version,WT_40150,WT_401KAT$,WT_401KAT%,WT_401KBT$,WT_401KBT%,WT_401KLN,WT_401MTCH,WT_AUTHOM,WT_Additional Medicare Tax [USA],WT_BENVCH ,WT_CA: Employment Training Tax (ETT) ,WT_CA: Voluntary Disability Insurance (VDI) ,WT_CILLEE,WT_COM,WT_DADDA,WT_DC: District of Columbia Paid Family Leave ,WT_DCARE,WT_DCAREG,WT_DEN,WT_DLIFE,WT_EMLP,WT_EXLFCH,WT_EXLFEE,WT_EXLFSP,WT_EXLFSU,WT_FUI (ER) Credit Reduction [USA],WT_FUI (ER) [USA],WT_Federal Withholding [USA],WT_GTL,WT_GVL,WT_GVLEX ,WT_Gross_Pay,WT_HCARE,WT_HCAREG,WT_HLTSAG,WT_HLTSAV,WT_HYATT,WT_HYPOTX ,WT_IMD,WT_IME,WT_IMM,WT_INFOAR,WT_LTD,WT_Local City (PENN) Local Service Tax (LST) [USA],WT_Local City Withholding (Resident) [USA],WT_Local City Withholding (Work) ,WT_Local City Withholding (Work) [USA],WT_Local County Withholding (Resident) [USA],WT_Local County Withholding (Work) [USA],WT_Local School District Withholding (Resident) [USA],WT_MA: Massachusetts Paid Family Leave ,WT_MED,WT_METHA,WT_Medicare (ER) [USA],WT_Medicare [USA],WT_NEC ,WT_NECOFF ,WT_NJ:  Workforce Development Fund [USA],WT_NY:  New York Metropolitan Commuter Transportation Mobility Tax ,WT_Net_Pay,WT_New Jersey Family Leave Insurance (FLI) ,WT_New Jersey Temporary Disability Fund ,WT_New Jersey Temporary Disability Fund (Mandatory) ,WT_New York Paid Family Leave (Mandatory,WT_OASDI (ER) [USA],WT_OASDI [USA],WT_OR:  Oregon Workers Benefit Fund ,WT_OR:  Oregon Workers Benefit Fund [USA],WT_OR:  Tri,WT_OTTOFF ,WT_Oregon Statewide Transit Tax [USA],WT_PPB,WT_RCA ,WT_REG,WT_ROTH$,WT_ROTH%,WT_ROTH50,WT_SADDA,WT_SDIP,WT_SEV,WT_SHF,WT_SLIFE,WT_SMOKBT,WT_SPSLF,WT_SUI (ER) [USA],WT_SUI [USA],WT_State Withholding (Resident) [USA],WT_State Withholding (Work) [USA],WT_TRV,WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS,WT_VPY,WT_W2Box13PI [USA],WT_WA: Washington Paid Family & Medical Leave ,WT_Withholding Order (Bankruptcy) [USA],WT_Withholding Order (Creditor) [USA],WT_Withholding Order (State Tax Levy) [USA],WT_Withholding Order (Student Loan) [USA],WT_Withholding Order (Support) [USA],WT_XPLC
0,5541,Active,Regular,semi-monthly,ALT,202003,479649,110810,TST,PAD,A001,W2Box13PI [USA],W2Box13PI,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,W2Box13PI [USA]-W2Box13PI-,ALTBM,1,0,0,0,0,270.84,0,108.33,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,9.43,327.32,6,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,7.48,0,0,0,0,0,0,0,0,0,0,39.35,39.35,67.71,0,0,0,1886.84,0,0,0,0,168.29,168.29,0,0,0,0,0,0,0,2708.34,0,0,0,0.99,0,0,0,6.24,0,0,5.5,0,0,0,0,286.54,534.96,222.57,0,0,0,0,0,0,0,0,0,0
0,5596,Active,Regular,semi-monthly,ALT,202003,499405,111661,TST,PAD,A001,ROTH%,401k Roth % [USA],ROTH%,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,81.26,ROTH%-401k Roth % [USA]-ROTH%-,ALTBM,1,0,0,0,0,108.34,0,108.33,0,0,0,0,0,0,0,0,0,0,0,25.45,0,0,0,0,0,0,0,11.95,277.33,4,0,0,2708.34,0,0,2500,104.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.33,0,36.3,36.3,67.71,0,0,0,1736.41,0,0,0,0,155.23,155.23,0,0,0,0,0,0,0,2708.34,0,81.26,0,0.9,0,0,0,0,0,0,20.28,0,0,104,0,399.07,572.86,223.76,6.62,0,0,0,0,0,0,0,0,0
0,5624,Active,Regular,semi-monthly,ALT,202003,479764,111879,TST,PAD,A001,Medicare [USA],W_MED,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,37.42,Medicare [USA]-W_MED-Federal: Federal,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,0,11.04,317.96,3.2,0,0,2708.34,0,0,2450,102.09,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,0,17.5,0,37.42,37.42,0,0,0,0,1724.84,0,0,0,0,159.97,159.97,0,0,0,0,0,0,0,2708.34,0,189.59,0,0,0,0,0,2.21,0,1.7,69.66,0,0,136.27,0,331.88,651.62,278.09,6.62,0,0,0,0,0,0,0,0,0
0,5631,Active,Regular,semi-monthly,ALT,202003,489574,111662,TST,PAD,A001,W2Box13PI [USA],W2Box13PI,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,W2Box13PI [USA]-W2Box13PI-,ALTBM,1,0,0,0,0,0,0,108.33,0,0,0,0,0,0,0,2.25,0,0,0,57.3,0,0,0,0,0,0,0,13.84,302.17,3.2,0,0,2708.34,0,0,7100,295.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.48,0,33.44,33.44,67.71,0,0,0,1545.41,0,0,0,0,143,143,0,0,0,0,0,0,0,2708.34,0,270.84,0,2.25,0,0,0,2.21,0,1.7,64,0,0,0,0,684.32,478.61,254.28,1.45,0,0,0,0,0,0,0,0,0
0,5891,Active,Regular,semi-monthly,ALT,202003,538508,111879,TST,PAD,A001,HLTSAG,Health Savings Account Goal [USA],HLTSAG,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,1500,HLTSAG-Health Savings Account Goal [USA]-HLTSAG-,ALTBM,1,0,0,0,0,297.92,0,108.34,0,0,0,0,0,0,0,0,0,0,0,14.01,0,0,0,0,0,0,0,0,250.26,3.2,0,0,2708.34,0,0,1500,57.7,0,0,0,0,0,0,0,0,0,0,0,45.9,0,0,0,67.16,0,37.27,37.27,67.71,0,0,0,1703,0,0,0,0,159.36,159.36,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,0,439.15,566.19,196.63,2.36,0,0,0,0,0,0,0,0,0
0,6056,Active,Regular,semi-monthly,ALT,202003,480378,104084,TST,PAD,A001,401MTCH,401k Match [USA],401MTCH,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,108.33,401MTCH-401k Match [USA]-401MTCH-,ALTBM,1,0,0,0,0,189.59,0,108.33,0,0,0,0,0,0,0,0,0,0,0,27.81,0,0,0,0,0,0,0,10.5,0,3.6,0,0,2708.34,0,0,0,0,8.63,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,56,0,38.07,38.07,67.71,0,0,0,2113.22,0,0,0,0,162.77,162.77,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,1.82,0,1.4,76.79,0,0,101.39,0,292.89,302.23,288.13,2.79,0,0,0,0,0,0,0,0,0
0,6151,Active,Regular,semi-monthly,ALT,202003,519637,111818,TST,PAD,A001,401MTCH,401k Match [USA],401MTCH,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,54.17,401MTCH-401k Match [USA]-401MTCH-,ALTBM,1,0,0,0,0,81.26,0,54.17,0,0,0,0,0,0,0,0,0,0,0,13.86,0,0,0,0,0,0,0,11.62,250,3.2,0,0,2708.34,0,0,3550,147.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,36.71,36.71,67.71,0,0,0,1915.3,0,0,0,0,156.97,156.97,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,38.73,0,0,88.21,0,261.15,531.89,244.03,0.61,0,0,0,0,0,0,0,0,0
0,7044,Active,Regular,semi-monthly,ALT,202003,470860,103159,TST,PAD,A001,Total_ER_Taxes,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,296.57,Total_ER_Taxes,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,67.71,0,0,0,2501.15,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,73.13,0,0,0,0,0,207.19,296.57,0,0,0,0,0,0,0,0,0,0
0,7057,Active,Regular,semi-monthly,ALT,202003,470874,103159,TST,PAD,A001,Gross_Pay,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2708.34,Gross_Pay,ALTBM,1,0,0,0,0,189.59,0,0,0,0,0,0,0,0.9,0,0,0,0,0,25.45,0,0,0,0,0,0,0,15.63,242.38,2,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.33,0,37.78,37.78,0,0,0,0,1866.15,0,0,0,0,161.53,161.53,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,21.1,0,0,105,0,295.5,546.69,236.04,7.23,0,0,0,0,0,0,0,0,0
0,7058,Active,Regular,semi-monthly,ALT,202003,470875,103159,TST,PAD,A001,Total_ER_Taxes,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,229.13,Total_ER_Taxes,ALTBM,1,0,0,0,0,162.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,1955.64,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,21.94,0,0,112,0,162.51,590.19,229.13,0,0,0,0,0,0,0,0,0,0
0,7059,Active,Regular,semi-monthly,ALT,202003,480564,103159,TST,PAD,A001,Gross_Pay,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2708.34,Gross_Pay,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2380.15,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,21.94,0,0,121,0,0,328.19,245.38,0,0,0,0,0,0,0,0,0,0
0,7061,Active,Regular,semi-monthly,ALT,202003,470876,111879,TST,PAD,A001,OASDI [USA],W_OAS,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,167.92,OASDI [USA]-W_OAS-Federal: Federal,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,1875.54,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,189.59,0,0,0,0,0,0,0,0,79.22,0,0,129.27,0,189.59,643.21,298.22,0,0,0,0,0,0,0,0,0,0
0,7062,Active,Regular,semi-monthly,ALT,202003,470877,111879,TST,PAD,A001,SUI (ER) [USA],W_SUIER,State: Texas,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,63.91,SUI (ER) [USA]-W_SUIER-State: Texas,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2194.4,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,63.91,0,0,0,0,0,513.94,287.35,0,0,0,0,0,0,0,0,0,0
0,7063,Active,Regular,semi-monthly,ALT,202003,480567,103159,TST,PAD,A001,SUI (ER) [USA],W_SUIER,State: Florida,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,9.48,SUI (ER) [USA]-W_SUIER-State: Florida,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2194.4,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,0,513.94,232.92,0,0,0,0,0,0,0,0,0,0
0,7065,Active,Regular,semi-monthly,ALT,202003,480569,111879,TST,PAD,A001,Total_ER_Taxes,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,302.66,Total_ER_Taxes,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2060.34,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,79.22,0,0,134.06,0,0,648,302.66,0,0,0,0,0,0,0,0,0,0
0,7066,Active,Regular,semi-monthly,ALT,202003,470880,111879,TST,PAD,A001,Gross_Pay,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2708.34,Gross_Pay,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2106.92,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,24.38,0,0,87.48,0,0,601.42,247.82,0,0,0,0,0,0,0,0,0,0
0,7067,Active,Regular,semi-monthly,ALT,202003,470882,103159,TST,PAD,A001,Net_Pay,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2060.34,Net_Pay,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2060.34,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,79.22,0,0,134.06,0,0,648,302.66,0,0,0,0,0,0,0,0,0,0
0,7069,Active,Regular,semi-monthly,ALT,202003,470884,111879,TST,PAD,A001,OASDI (ER) [USA],W_OASER,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,167.92,OASDI (ER) [USA]-W_OASER-Federal: Federal,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2194.4,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,46.46,0,0,0,0,0,513.94,253.65,0,0,0,0,0,0,0,0,0,0
0,7070,Active,Regular,semi-monthly,ALT,202003,470886,111879,TST,PAD,A001,Medicare [USA],W_MED,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,39.27,Medicare [USA]-W_MED-Federal: Federal,ALTBM,1,0,0,0,0,81.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,288.87,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2014.02,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,21.94,0,0,117,0,81.26,613.06,245.38,0,0,0,0,0,0,0,0,0,0
0,7071,Active,Regular,semi-monthly,ALT,202003,470887,111879,TST,PAD,A001,Medicare (ER) [USA],W_MEDER,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,39.27,Medicare (ER) [USA]-W_MEDER-Federal: Federal,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,306.75,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.27,39.27,0,0,0,0,2194.4,0,0,0,0,167.92,167.92,0,0,0,0,0,0,0,2708.34,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,0,513.94,232.92,0,0,0,0,0,0,0,0,0,0
0,145,Active,Regular,semi-monthly,ALT,202003,461386,101411,TST,PAD,A001,401KLN,401K Loan Repayment [USA],401KLN,401K Loan #: Loan 1,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,133.54,401KLN-401K Loan Repayment [USA]-401KLN-401K Loan #: Loan 1,ALTBM,1,0,0,0,0,162.51,133.54,94.79,0,0,0,0,0,0,0,0,0,208.34,5000,18.43,0,0,0,0,0,0,0,13.66,156.4,3.65,0,0,2708.35,0,0,1200,50,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,149.69,0,33.03,33.03,67.71,0,0,0,1642.78,0,0,0,0,141.24,141.24,0,0,0,0,0,0,0,2708.35,0,0,0,0,0,0,0,0,0,0,7.97,0,0,0,0,734.9,330.67,195.9,7.54,0,0,0,0,0,0,0,0,0
0,3620,Active,Regular,semi-monthly,ALT,202003,476638,102478,TST,PAD,A001,401MTCH,401k Match [USA],401MTCH,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,108.42,401MTCH-401k Match [USA]-401MTCH-,ALTBM,1,0,0,0,0,216.84,0,108.42,0,0,0,0,0,2.8,0,0,0,0,0,25.45,0,0,0,0,0,0,0,10.41,176.67,3.65,0,0,2710.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7,0,38.17,38.17,67.76,0,0,0,1797.97,0,0,0,0,163.23,163.23,0,0,0,0,0,0,0,2710.42,0,108.42,0,5.22,0,0,0,5.49,0,0,71.08,0,0,114.23,0,420.15,492.3,282.89,7.23,0,0,0,0,0,0,0,0,0
0,335,Active,Regular,semi-monthly,ALT,202003,471416,110025,TST,PAD,A001,W2Box13PI [USA],W2Box13PI,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,W2Box13PI [USA]-W2Box13PI-,ALTBM,1,0,0,0,0,0,9.72,0,0,0,0,10.31,0,0,0,0,0,0,0,63.91,0.63,0,0,0,0,0,0,12.37,161.56,6.08,0,0,2711.3,0,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.42,0,35.8,35.8,67.78,0,0,0,2009.93,0,0,0,0,153.08,153.08,0,0,0,0,0,0,0,2711.3,0,0,0,0,0,0,0,6.27,0,0,32.99,0,0,77.35,0,273.58,427.79,244.55,0,0,0,0,0,0,0,0,0,0
0,2650,Active,Regular,semi-monthly,ALT,202003,465381,102845,TST,PAD,A001,Total_Deductions,0,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,258.93,Total_Deductions,ALTBM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.81,0.63,0,0,0,0,0,0,12.4,220.05,6.08,0,0,2711.46,0,0,3500,145.84,0,0,0,0,0,0,7.48,0,0,0,0,0,0,0,0,56,0,35.77,35.77,67.79,0,0,0,1903.11,0,0,0,0,152.94,152.94,0,0,0,0,0,0,0,2711.46,0,0,0,0,0,0,0,0,0,0,3.7,0,0,140.66,0,258.93,549.42,204.81,21.17,0,0,0,0,0,0,0,0,0
0,177,Active,Regular,semi-monthly,ALT,202003,471159,101410,TST,PAD,A001,DLIFE,Dependent Life Insurance [USA],DLIFE,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0.38,DLIFE-Dependent Life Insurance [USA]-DLIFE-,ALTBM,1,0,0,0,0,244.04,234.53,108.46,0,0,0,0,0,0,0,0,0,0,0,59.19,0.38,0,0,0,0,0,0,13.23,76.19,4.05,0,0,2711.5,0,0,4800,200,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,56,0,34.76,34.76,67.78,0,0,0,1558.85,0,0,0,0,148.65,148.65,0,0,0,0,0,0,0,2711.5,0,0,0,0,0,0,0,3.67,0,1.6,19.42,0,0,86,0,807.05,345.6,216.06,2.79,0,0,0,0,0,0,0,0,0
0,408,Active,Regular,semi-monthly,ALT,202003,481185,102478,TST,PAD,A001,NEC , ER Non,Elective Contributions [USA],NECER401K,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,67.81,NEC - ER Non-Elective Contributions [USA]-NECER401K-,ALTBM,1,0,0,0,0,108.5,0,67.81,0,0,0,0,0,0,0,0,0,0,0,13.79,0,0,0,0,0,0,0,9.55,360.78,6.08,0,0,2712.5,0,0,0,0,8.63,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,0,39.21,39.21,67.81,0,0,0,1991.19,0,0,0,0,167.65,167.65,0,0,0,0,0,0,0,2712.5,0,0,0,0,0,0,0,12.66,0,1.21,64.16,0,0,0,0,153.67,567.64,280.57,0.69,0,0,0,0,0,0,0,0,0
0,3213,Active,Regular,semi-monthly,ALT,202003,466328,102495,TST,PAD,A001,401KBT%,401k Before,tax % [USA],401KBT%,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,189.88,401KBT%-401k Before-tax % [USA]-401KBT%-,ALTBM,1,0,0,0,0,189.88,0,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,226.76,0,0,0,2712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.33,39.33,67.81,0,0,0,1964.25,0,0,0,0,168.18,168.18,0,0,0,0,0,0,0,2712.5,0,0,0,0,0,0,0,0,0,0,73.23,0,0,124.1,0,189.88,558.37,290.19,0,0,0,0,0,0,0,0,0,0
0,3283,Active,Regular,semi-monthly,ALT,202003,515194,110810,TST,PAD,A001,REG,Regular Pay (Salary) [USA],REG,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2712.5,REG-Regular Pay (Salary) [USA]-REG-,ALTBM,1,0,0,0,0,135.63,0,108.5,0,0,0,0,0,0,0,0,0,0,0,10.91,0,0,0,0,0,0,0,10.44,201.9,4.05,0,0,2712.5,0,0,750,31.25,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,38.14,38.14,67.81,0,0,0,1901.42,0,0,0,0,163.08,163.08,0,0,0,0,0,0,0,2712.5,0,54.25,0,0,0,0,0,2.11,0,2.4,76.94,0,0,118.69,0,289.27,521.81,288.6,2.09,0,0,0,0,0,0,0,0,0
0,3737,Active,Regular,semi-monthly,ALT,202003,496488,110810,TST,PAD,A001,401KBT%,401k Before,tax % [USA],401KBT%,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,271.25,401KBT%-401k Before-tax % [USA]-401KBT%-,ALTBM,1,0,0,0,0,271.25,0,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,196.21,9.32,0,0,2712.5,0,0,3550,147.92,8.63,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,34.58,0,36.82,36.82,67.81,0,0,0,1695.93,0,0,0,0,157.43,157.43,0,0,0,0,0,0,0,2712.5,0,135.63,0,0,0,0,0,12.66,0,7.25,6.72,0,0,0,0,626.11,390.46,212.5,0,0,0,0,0,0,0,0,0,0
0,5703,Active,Regular,semi-monthly,ALT,202003,479850,111661,TST,PAD,A001,Federal Withholding [USA],W_FW,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,51.73,Federal Withholding [USA]-W_FW-Federal: Federal,ALTBM,1,0,0,0,0,27.13,22.61,27.13,0,0,0,0,0,0,0,4.5,0,0,0,63.6,0.63,0,0,0,0,0,0,12.71,51.73,9.32,0,0,2712.5,112.5,2700,0,0,0,0,0,0,0,0,8.54,0,0,0,0,0,0,0,0,414.21,0,30.71,30.71,67.81,0,0,0,1737.26,0,0,0,0,131.35,131.35,0,0,0,0,0,0,0,2712.5,0,0,0,4.5,0,0,0,14.21,0,0,17.16,0,0,76,0,685.45,289.79,191.93,13.02,0,0,0,0,0,0,0,0,0
0,5853,Active,Regular,semi-monthly,ALT,202003,480081,111661,TST,PAD,A001,GTL,Group Term Life Insurance [USA],GTL,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,6.08,GTL-Group Term Life Insurance [USA]-GTL-,ALTBM,1,0,0,0,0,189.88,0,108.5,0,0,0,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,0,6.08,0,0,2712.5,0,0,0,0,8.63,0,0,0,0,0,8.19,0,0,0,0,0,0,0,0,184.42,0,36.56,36.56,67.81,0,0,0,2115.49,0,0,0,0,156.31,156.31,0,0,0,0,0,0,0,2712.5,0,0,0,0,0,0,0,0,0,0,31.32,0,0,0,0,404.14,192.87,245.73,13.02,0,0,0,0,0,0,0,0,0
0,6024,Active,Regular,semi-monthly,ALT,202003,480320,111661,TST,PAD,A001,DLIFE,Dependent Life Insurance [USA],DLIFE,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0.25,DLIFE-Dependent Life Insurance [USA]-DLIFE-,ALTBM,1,0,0,0,0,81.38,0,54.25,0,0,0,0,0,0,0,0,0,0,0,49.64,0.25,0,0,0,0,0,0,10.69,306.4,4.05,0,0,2712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,37.83,37.83,67.81,0,0,0,2017.3,0,0,0,0,161.76,161.76,0,0,0,0,0,0,0,2712.5,0,0,0,0,0,0,0,0,0,0,64.11,0,0,0,0,189.21,505.99,274.39,1.94,0,0,0,0,0,0,0,0,0
